type,published,title,link,cve,description,cvss_score,base_severity,cwe_id,cwe_desc,vendor,product,versions_affectees,epss,risk_score,risk_level
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8385,"PCRE before 8.38 mishandles the /(?|(\k'Pm')|(?'Pm'))/ pattern and related patterns with certain forward references, which allows remote attackers to cause a denial of service (buffer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.09455,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8386,"PCRE before 8.38 mishandles the interaction of lookbehind assertions and mutually recursive subpatterns, which allows remote attackers to cause a denial of service (buffer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.08268,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8387,"PCRE before 8.38 mishandles (?123) subroutine calls and related subroutine calls, which allows remote attackers to cause a denial of service (integer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.02146,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8388,"PCRE before 8.38 mishandles the /(?=di(?<=(?1))|(?=(.))))/ pattern and related patterns with an unmatched closing parenthesis, which allows remote attackers to cause a denial of service (buffer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.07761,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8390,"PCRE before 8.38 mishandles the [: and \\ substrings in character classes, which allows remote attackers to cause a denial of service (uninitialized memory read) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.04063,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8391,"The pcre_compile function in pcre_compile.c in PCRE before 8.38 mishandles certain [: nesting, which allows remote attackers to cause a denial of service (CPU consumption) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.08891,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8392,"PCRE before 8.38 mishandles certain instances of the (?| substring, which allows remote attackers to cause a denial of service (unintended recursion and buffer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror, a related issue to CVE-2015-8384 and CVE-2015-8395.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.08135,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8393,"pcregrep in PCRE before 8.38 mishandles the -q option for binary files, which might allow remote attackers to obtain sensitive information via a crafted file, as demonstrated by a CGI script that sends stdout data to a client.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.00689,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8394,"PCRE before 8.38 mishandles the (?(<digits>) and (?(R<digits>) conditions, which allows remote attackers to cause a denial of service (integer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.03591,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8395,"PCRE before 8.38 mishandles certain references, which allows remote attackers to cause a denial of service or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror, a related issue to CVE-2015-8384 and CVE-2015-8392.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.04564,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2018-25032,"zlib before 1.2.12 allows memory corruption when deflating (i.e., when compressing) if the input has many distant matches.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.00089,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2020-14155,libpcre in PCRE before 8.44 allows an integer overflow via a large number after a (?C substring.,,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.0023,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2021-23440,"This affects the package set-value before <2.0.1, >=3.0.0 <4.0.1. A type confusion vulnerability can lead to a bypass of CVE-2019-10747 when the user-provided keys used in the path parameter are arrays.",7.3,HIGH,Non disponible,Prototype Pollution,n/a,set-value,"<2.0.1, >=3.0.0 <4.0.1",0.00066,0.004818,FAIBLE
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2022-3171,"A parsing issue with binary data in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.",4.3,MEDIUM,CWE-20,CWE-20 Improper Input Validation,Google LLC,Protocolbuffers,"3.16.3, 3.19.6, 3.20.3, 3.21.7",0.00074,0.003182,FAIBLE
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2022-3509,"A parsing issue similar to CVE-2022-3171, but with textformat in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.",7.5,HIGH,Non disponible,n/a,Google,ProtocolBuffers,"3.16.0, 3.19.0, 3.20.0, 3.21.0",0.00131,0.009825,FAIBLE
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2022-3510,"A parsing issue similar to CVE-2022-3171, but with Message-Type Extensions in protobuf-java core and lite versions prior to 3.21.7, 3.20.3, 3.19.6 and 3.16.3 can lead to a denial of service attack. Inputs containing multiple instances of non-repeated embedded messages with repeated or unknown fields causes objects to be converted back-n-forth between mutable and immutable forms, resulting in potentially long garbage collection pauses. We recommend updating to the versions mentioned above.

",7.5,HIGH,Non disponible,n/a,Google,ProtocolBuffers,"3.16.0, 3.19.0, 3.20.0, 3.21.0",0.00073,0.005475,FAIBLE
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2022-37434,"zlib through 1.2.12 has a heap-based buffer over-read or buffer overflow in inflate in inflate.c via a large gzip header extra field. NOTE: only applications that call inflateGetHeader are affected. Some common applications bundle the affected zlib source code but may be unable to call inflateGetHeader (e.g., see the nodejs/node reference).",,Non disponible,Non disponible,n/a,n/a,n/a,Non disponible,0.92053,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-1370,"[Json-smart](https://netplex.github.io/json-smart/) is a performance focused, JSON processor lib.

When reaching a ‘[‘ or ‘{‘ character in the JSON input, the code parses an array or an object respectively.

It was discovered that the code does not have any limit to the nesting of such arrays or objects. Since the parsing of nested arrays and objects is done recursively, nesting too many of them can cause a stack exhaustion (stack overflow) and crash the software.",7.5,HIGH,CWE-674,CWE-674 Uncontrolled Recursion,json-smart,json-smart,0,0.00012,0.0009,FAIBLE
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-22049,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-22067,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-22081,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-29258,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-32731,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-33850,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-34462,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-38003,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-38264,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-38727,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-40687,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-40692,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-43020,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-43642,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-45178,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-46167,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-47701,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2023-5676,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2024-20918,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2024-20921,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2024-20926,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2024-20945,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2024-20952,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2024-21085,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2024-33883,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2024-35195,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2024-37891,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2024-39338,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-21587,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-27789,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-29927,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-30698,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-4447,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-47279,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-48068,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-53057,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-53066,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-54798,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-55173,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-55182,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-55183,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-55184,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-57752,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-57822,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-5889,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-64756,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-67779,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-7783,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2025-9288,,,,,,,,,,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de Red Hat (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1141/,CVE-2022-50356,"In the Linux kernel, the following vulnerability has been resolved:

net: sched: sfb: fix null pointer access issue when sfb_init() fails

When the default qdisc is sfb, if the qdisc of dev_queue fails to be
inited during mqprio_init(), sfb_reset() is invoked to clear resources.
In this case, the q->qdisc is NULL, and it will cause gpf issue.

The process is as follows:
qdisc_create_dflt()
	sfb_init()
		tcf_block_get()          --->failed, q->qdisc is NULL
	...
	qdisc_put()
		...
		sfb_reset()
			qdisc_reset(q->qdisc)    --->q->qdisc is NULL
				ops = qdisc->ops

The following is the Call Trace information:
general protection fault, probably for non-canonical address
0xdffffc0000000003: 0000 [#1] PREEMPT SMP KASAN
KASAN: null-ptr-deref in range [0x0000000000000018-0x000000000000001f]
RIP: 0010:qdisc_reset+0x2b/0x6f0
Call Trace:
<TASK>
sfb_reset+0x37/0xd0
qdisc_reset+0xed/0x6f0
qdisc_destroy+0x82/0x4c0
qdisc_put+0x9e/0xb0
qdisc_create_dflt+0x2c3/0x4a0
mqprio_init+0xa71/0x1760
qdisc_create+0x3eb/0x1000
tc_modify_qdisc+0x408/0x1720
rtnetlink_rcv_msg+0x38e/0xac0
netlink_rcv_skb+0x12d/0x3a0
netlink_unicast+0x4a2/0x740
netlink_sendmsg+0x826/0xcc0
sock_sendmsg+0xc5/0x100
____sys_sendmsg+0x583/0x690
___sys_sendmsg+0xe8/0x160
__sys_sendmsg+0xbf/0x160
do_syscall_64+0x35/0x80
entry_SYSCALL_64_after_hwframe+0x46/0xb0
RIP: 0033:0x7f2164122d04
</TASK>",,Non disponible,Non disponible,Non disponible,Linux,Linux,e13e02a3c68d899169c78d9a18689bd73491d59a,0.00017,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de Red Hat (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1141/,CVE-2022-50367,"In the Linux kernel, the following vulnerability has been resolved:

fs: fix UAF/GPF bug in nilfs_mdt_destroy

In alloc_inode, inode_init_always() could return -ENOMEM if
security_inode_alloc() fails, which causes inode->i_private
uninitialized. Then nilfs_is_metadata_file_inode() returns
true and nilfs_free_inode() wrongly calls nilfs_mdt_destroy(),
which frees the uninitialized inode->i_private
and leads to crashes(e.g., UAF/GPF).

Fix this by moving security_inode_alloc just prior to
this_cpu_inc(nr_inodes)",,Non disponible,Non disponible,Non disponible,Linux,Linux,1da177e4c3f41524e886b7f1b8a0c1fc7321cac2,0.00016,,Non disponible
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de Red Hat (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1141/,CVE-2022-50403,Non disponible,,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,Non disponible,,,Non disponible
