type,published,title,link,cve,description,cvss_score,base_severity,cwe_id,cwe_desc,vendor,product,versions_affectees,epss
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2022-50578,"In the Linux kernel, the following vulnerability has been resolved:

class: fix possible memory leak in __class_register()

If class_add_groups() returns error, the 'cp->subsys' need be
unregister, and the 'cp' need be freed.

We can not call kset_unregister() here, because the 'cls' will
be freed in callback function class_release() and it's also
freed in caller's error path, it will cause double free.

So fix this by calling kobject_del() and kfree_const(name) to
cleanup kobject. Besides, call kfree() to free the 'cp'.

Fault injection test can trigger this:

unreferenced object 0xffff888102fa8190 (size 8):
  comm ""modprobe"", pid 502, jiffies 4294906074 (age 49.296s)
  hex dump (first 8 bytes):
    70 6b 74 63 64 76 64 00                          pktcdvd.
  backtrace:
    [<00000000e7c7703d>] __kmalloc_track_caller+0x1ae/0x320
    [<000000005e4d70bc>] kstrdup+0x3a/0x70
    [<00000000c2e5e85a>] kstrdup_const+0x68/0x80
    [<000000000049a8c7>] kvasprintf_const+0x10b/0x190
    [<0000000029123163>] kobject_set_name_vargs+0x56/0x150
    [<00000000747219c9>] kobject_set_name+0xab/0xe0
    [<0000000005f1ea4e>] __class_register+0x15c/0x49a

unreferenced object 0xffff888037274000 (size 1024):
  comm ""modprobe"", pid 502, jiffies 4294906074 (age 49.296s)
  hex dump (first 32 bytes):
    00 40 27 37 80 88 ff ff 00 40 27 37 80 88 ff ff  .@'7.....@'7....
    00 00 00 00 ad 4e ad de ff ff ff ff 00 00 00 00  .....N..........
  backtrace:
    [<00000000151f9600>] kmem_cache_alloc_trace+0x17c/0x2f0
    [<00000000ecf3dd95>] __class_register+0x86/0x49a",,Non disponible,Non disponible,Non disponible,Linux,Linux,ced6473e7486702f530a49f886b73195e4977734,0.000490000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2023-53229,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2023-53369,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2023-53431,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2023-53542,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2023-53597,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2023-53641,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2023-53676,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2024-53093,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-21710,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-37916,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-38359,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-38360,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-38361,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-38436,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-39788,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-39805,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-39819,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-39822,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-39859,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-39944,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-39967,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-39980,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40001,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40021,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40027,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40030,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40038,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40040,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40047,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40048,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40055,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40059,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40064,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40070,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40074,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40075,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40080,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40083,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40086,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40098,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40105,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40107,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40109,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40110,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40111,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40115,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40116,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40118,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40120,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40121,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40127,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40129,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40139,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40140,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40141,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40149,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40154,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40156,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40157,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40159,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40164,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40168,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40169,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40171,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40172,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40173,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40176,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40180,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40183,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40185,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40186,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40188,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40194,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40198,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40200,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40204,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40205,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40206,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans le noyau Linux de SUSE (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1140/,CVE-2025-40207,,,,,,,,,
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2002-0059,"The decompression algorithm in zlib 1.1.3 and earlier, as used in many different utilities and packages, causes inflateEnd to release certain memory more than once (a ""double free""), which may allow local and remote attackers to execute arbitrary code via a block of malformed compression data.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.365520000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-2327,"PCRE before 8.36 mishandles the /(((a\2)|(a*)\g<-1>))*/ pattern and related patterns with certain internal recursive back references, which allows remote attackers to cause a denial of service (segmentation fault) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.053270000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-2328,"PCRE before 8.36 mishandles the /((?(R)a|(?1)))+/ pattern and related patterns with certain recursion, which allows remote attackers to cause a denial of service (segmentation fault) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.051320000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8381,"The compile_regex function in pcre_compile.c in PCRE before 8.38 and pcre2_compile.c in PCRE2 before 10.2x mishandles the /(?J:(?|(:(?|(?'R')(\k'R')|((?'R')))H'Rk'Rf)|s(?'R'))))/ and /(?J:(?|(:(?|(?'R')(\z(?|(?'R')(\k'R')|((?'R')))k'R')|((?'R')))H'Ak'Rf)|s(?'R')))/ patterns, and related patterns with certain group references, which allows remote attackers to cause a denial of service (heap-based buffer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.105870000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8383,"PCRE before 8.38 mishandles certain repeated conditional groups, which allows remote attackers to cause a denial of service (buffer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.044370000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8384,"PCRE before 8.38 mishandles the /(?J)(?'d'(?'d'\g{d}))/ pattern and related patterns with certain recursive back references, which allows remote attackers to cause a denial of service (buffer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror, a related issue to CVE-2015-8392 and CVE-2015-8395.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.011920000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8385,"PCRE before 8.38 mishandles the /(?|(\k'Pm')|(?'Pm'))/ pattern and related patterns with certain forward references, which allows remote attackers to cause a denial of service (buffer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.094550000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8386,"PCRE before 8.38 mishandles the interaction of lookbehind assertions and mutually recursive subpatterns, which allows remote attackers to cause a denial of service (buffer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.082680000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8387,"PCRE before 8.38 mishandles (?123) subroutine calls and related subroutine calls, which allows remote attackers to cause a denial of service (integer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.021460000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8388,"PCRE before 8.38 mishandles the /(?=di(?<=(?1))|(?=(.))))/ pattern and related patterns with an unmatched closing parenthesis, which allows remote attackers to cause a denial of service (buffer overflow) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.077610000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8390,"PCRE before 8.38 mishandles the [: and \\ substrings in character classes, which allows remote attackers to cause a denial of service (uninitialized memory read) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.040630000
avis,"Fri, 26 Dec 2025 00:00:00 +0000",Multiples vulnérabilités dans les produits IBM (26 décembre 2025),https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-1137/,CVE-2015-8391,"The pcre_compile function in pcre_compile.c in PCRE before 8.38 mishandles certain [: nesting, which allows remote attackers to cause a denial of service (CPU consumption) or possibly have unspecified other impact via a crafted regular expression, as demonstrated by a JavaScript RegExp object encountered by Konqueror.",,Non disponible,Non disponible,n/a,n/a,n/a,n/a,0.088910000
